"rating__-","title","body"
"3.0 out of 5 stars","Good for office calls","Pros: 1. Good sound 2. Noise cancellation is good 3. Good for office calls, listening music while driving, or walking  Cons: 1. May not be used while jogging, ruining, gymming 2. Got Gen-1 device (A1602) but mentioned was Gen-2 on title while buying"
"3.0 out of 5 stars","Good but be careful while buying","Product is good but there is some delay while playing pubg. Go for airpods pro if u are a pubg lover. Also I received a product which has a slight scratch..... The product was repacked I guess I'm not sure. Be careful while buying."
"3.0 out of 5 stars","POD Battery drains fast","POD batteries drain quickly. I could use 100% charged pods for max 1.30 hours of talk time. After that it requires charging."
"3.0 out of 5 stars","Service is bad","Service is not good received late, got a defective product and they didn’t register the product for warranty. I had to do it on my own and when asked for the replacement they didn’t do as the return period over and I was 12 hours late"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","It is overpriced","Not so awesum experience but ya the music and the call experience was good."
"3.0 out of 5 stars","Not satisfied","Really disappointed with the seller. Firstly when i purchased it the case of the airpods were loosely attached so I had to exchanged it. After the replacement also I received the defective piece and no replacement was made. Really disappointed."
"3.0 out of 5 stars","Not a good fit for different ear sizes","The standard size is not a good fit on my ears"
"3.0 out of 5 stars","Used product deliver by seller with 6 months warranty","Used product deliver by seller"
"3.0 out of 5 stars","May be a defective piece","When listening to music,it’s absolutely fine,but when I am speaking on a call,there is much noise"
"3.0 out of 5 stars","Apple airpods must buy","I’m using this AirPods for the last two months. Overall, things are good somewhere the battery issues are concerned. It's not up to the mark but it's good and rich sound as well."
"3.0 out of 5 stars","Noise cancellation is not effective","Noise cancellation goes ON and OFF on its own"
"3.0 out of 5 stars","Not worth","For 14k it is not worth buying it You can't talk witb this More than your sound it ll pick sound of others Irritating"
"3.0 out of 5 stars","Go for Pro, these Airpods are now in the average category!","Very average, not worth the price!"
"3.0 out of 5 stars","Apple Airpods","While driving vehicle..noise cancellations were too horrible. Feeling worried about money for the product at the time of driving. In the mean while its Xcelent."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
